ip_address,country_code,country,city,latitude,longitude,mystery_value
85.193.34.38,SN,Ukraine,Allisonhaven,51.2598239842,-139.4153560084,8052549779
22.97.222.96,GD,Tokelau,New Sigmundburgh,-74.211613542,112.8361606359,2165324571
114.232.249.60,SE,Angola,East Dejafurt,16.9287715813,-86.1918746159,9672260928
156.188.80.221,TT,Eritrea,Kertzmannton,19.6012739563,-67.917697659,5665588152
19.222.131.13,GT,Lesotho,Madelynnfurt,-74.9540151944,-10.5281623736,1212452830
135.73.69.152,CV,Brazil,Andrewfurt,-75.7834817642,174.5390900359,1372831869
17.40.123.160,BF,Sudan,Lake Consuelotown,19.5151077766,-36.5758797308,7836978889
102.53.3.164,TR,"Virgin Islands, U.S.",South Erica,-28.2130048975,167.1185188323,8352440993
162.20.23.224,PL,Bhutan,Savanahton,-21.777240895,-9.6823682792,9048196256
158.48.13.155,KM,Vanuatu,West Kaitlynbury,69.3560861566,141.0354587932,7882228591
28.130.23.24,AF,Mozambique,New Janet,-64.4253935825,-128.6071569438,6395713928
188.203.235.95,TR,Cote d'Ivoire,Magalifurt,14.1450975156,63.7298540126,3025166689
60.119.245.155,GY,Tajikistan,North Omerburgh,-32.7673936526,26.9648807158,1605386643
205.161.247.69,BL,Guadeloupe,Lake Zachery,45.6010748825,165.117072786,1385610731
124.117.209.115,VG,Denmark,Jeromyfurt,-18.3384923742,-176.4790556084,9245146772
,TC,Antarctica (the territory South of 60 deg S),,-50.3403985158,28.8319506496,0
203.41.225.99,TT,Western Sahara,North Ozellaview,-14.4469082859,-88.969706322,3133017083
191.161.147.210,GD,Western Sahara,Mabelletown,-87.1411232625,-90.2554235302,9083175665
179.104.137.164,CK,Turkey,Rennerborough,-29.5578867624,102.3244189767,4981283764
191.109.110.139,LC,Cape Verde,Lake Jairoport,45.767880887,-156.5388558224,3784507808
206.196.244.119,HT,Norway,Richmondton,36.1791338116,134.6736357424,1364421084
26.223.96.235,GF,Niger,Saigeland,-39.3576725784,-26.1955106808,3870946605
56.21.114.178,NI,Morocco,Lake Arianna,23.8601903596,-70.5504704185,2380433223
205.139.144.100,LC,Anguilla,South Kevinberg,15.8032033034,59.1645940939,7959402066
221.215.196.143,PW,Isle of Man,Tillmanstad,-39.0863838962,-13.2750700108,3985763055
139.157.129.178,CL,Northern Mariana Islands,Lennaside,-55.8771330345,-10.114149232,1932191667
90.56.220.231,CY,United Arab Emirates,East Christelleside,24.0931429427,-133.2037481073,8996465877
216.135.17.148,GM,Djibouti,East Justinafort,-38.0699088052,-41.9389198496,8772454877
104.242.13.24,MN,Cyprus,Westville,-50.8939725153,-28.4755286764,2407956151
89.42.146.252,ML,Saint Martin,Corwinhaven,-51.373384549,23.6636013468,7248009758
118.4.41.220,BA,Cameroon,Mazieland,-42.0243938908,-107.3293925312,6185065692
2.232.152.234,42,United States Minor Outlying Islands,Kovacekhaven,28.2464538941,175.7134003347,0
206.80.196.112,NL,Turkmenistan,South Macieview,7.0296683066,144.2600545685,9015309155
164.3.144.246,HT,Nigeria,Port Jacinthetown,49.9446297229,22.5017746702,5261909936
204.243.135.44,NE,Haiti,Rodriguezberg,-1.1646872135,-79.6694980805,6342301489
207.41.206.220,EH,Spain,Shayleeburgh,49.152021149,-57.3175133569,8223633163
189.184.125.212,UM,Burundi,Port Giuseppe,83.3081534982,-0.7996810572,9616193746
130.27.163.25,AS,Northern Mariana Islands,Abshireside,40.906999664,-174.2470233825,3151504669
128.30.105.99,NG,Ukraine,Port Christa,-58.5195589838,178.0358772806,9320850155
114.91.95.5,HT,"Virgin Islands, British",Lake Amelia,-27.2463798954,29.3513848397,5504896915
88.207.180.243,RO,Lebanon,West Terrill,41.0429726009,-122.3767832951,3696894536
45.29.242.149,HR,Norway,New Alekmouth,-1.4778034715,53.1706797326,9983580437
124.206.54.23,ML,Malta,Considinechester,61.353952656,-106.2104898465,8856897726
183.217.211.17,GI,Saint Helena,Jastchester,-7.9795623493,-25.1948397236,1108008089
161.164.234.168,ES,Nigeria,East Coralie,87.362454712,107.8045389106,8724579615
50.137.50.163,BV,Iceland,East Madyson,57.4097961735,45.9176587178,6056851508
96.130.154.142,BB,Dominican Republic,New Glenda,86.052429319,-58.060733274,8363334539
130.83.219.213,,,,0,0,3521302726
130.130.191.174,MY,Nepal,New Thalia,0.9627674569,-167.4249193015,3421303281
201.160.64.243,TF,Luxembourg,Edythport,29.6212557261,-123.1851205484,6257852642
128.54.143.184,HU,Democratic People's Republic of Korea,Jonesstad,73.7784722778,-130.5351930082,4205527283
216.233.222.136,SV,Tokelau,Veumfort,49.6395943709,53.6746627992,5000028285
91.183.239.144,IT,Saint Kitts and Nevis,West Kentonton,70.2731380324,121.8491049145,2331925967
92.118.244.211,MC,Singapore,Emelyside,81.0248278278,-40.8947485986,9909891171
62.238.137.87,KW,Australia,Port Dessieborough,-34.6529817462,-103.1531395437,8110694811
118.111.211.11,HT,Guinea,New Zelmamouth,24.2427632256,175.2047840557,4428424675
142.78.132.60,HN,Japan,Lesleyland,-13.5484289792,159.23640877,8191603184
183.205.155.52,LI,Brunei Darussalam,Gerlachport,-27.0350634386,122.1685624788,2515922283
80.147.163.122,WF,Comoros,East Wilfridbury,-34.7813811266,-67.8986474587,4847116841
164.176.78.108,,,,0,0,7678060691
23.202.211.55,AQ,Spain,Port Bella,-84.4068757486,-148.7861532523,8289048509
173.89.251.202,42,Montserrat,West Marafort,26.378706092,173.466620514,0
59.238.48.83,CK,Japan,East Celestine,-7.7986913359,-7.9472060163,5168887051
135.109.191.177,EU,Belize,North Kathryne,latitude,longitude,0
187.38.188.217,GT,Malaysia,Borerton,-49.1157567366,-138.7526890359,5664550898
96.49.16.115,BT,Venezuela,North Jerome,42.4576816723,-38.4473573434,1542250573
16.109.16.124,GS,Malawi,Port Annettafurt,23.6436415923,103.4666921698,8333402481
71.128.20.186,,,,0,0,2225062872
,BQ,Argentina,,-10.984842458,0.7232866931,0
79.221.232.36,CG,Wallis and Futuna,O'Konville,-4.5599235546,51.0041754049,5230915371
167.48.9.152,UA,Cambodia,Lakinburgh,51.2256514766,-23.3775829042,7219114998
30.45.177.12,MH,Botswana,West Carolyne,76.7186668946,-117.75948136,6417591498
87.192.44.247,VA,South Georgia and the South Sandwich Islands,Floridamouth,71.2474063164,-52.2629926857,8407663323
166.228.109.162,WS,Turks and Caicos Islands,Ivaland,-67.2854367075,-148.5328980731,5263800455
22.188.37.147,TZ,Antarctica (the territory South of 60 deg S),North Maddisonton,71.2928446213,-163.8249245909,2298566846
74.84.9.120,AZ,Spain,Laishamouth,73.1685405676,161.583864749,2444666646
33.173.218.5,AG,Palestinian Territory,South Biankaside,-82.7147121108,-154.2015676708,3049193977
45.240.71.216,IL,Hungary,West Jaydonville,-70.6501893105,132.4907295342,3215860562
84.23.98.214,MY,Solomon Islands,Augustberg,-40.4328078706,-73.7595168308,4290695530
137.26.254.198,BY,Wallis and Futuna,North Verona,1.1796973692,-121.0703722492,7128788159
169.138.80.242,CM,Qatar,Skilesborough,27.012470459,33.532137614,7719311205
125.175.199.199,US,India,Lake Adele,54.988093074,121.1135061819,8148736098
194.149.200.72,SM,Azerbaijan,Metzfurt,61.5456823054,-41.2034208755,5368950069
168.190.183.189,MK,Kazakhstan,Lake Elzaville,72.4467638997,4.7411489957,8380459445
170.204.254.15,EE,Tuvalu,Herminiachester,45.7379139363,11.5287829922,4137718448
4.29.233.222,LB,Syrian Arab Republic,East Retastad,22.7715410003,88.550799019,6361567507
125.252.77.77,EU,Sudan,Sandrinefurt,latitude,longitude,0
155.77.166.138,KM,Mongolia,Mablemouth,-70.9498938021,-104.2943265635,8104296596
9.49.151.168,PL,Panama,East Burdettefort,-22.3312733115,-49.3768543678,2881813373
22.200.76.20,PW,Mozambique,North Lanefurt,58.6043968164,-7.6504327217,7305786401
170.177.131.73,CK,India,Feestport,66.7294403752,36.7946486799,5758269864
138.96.81.152,KE,Saudi Arabia,Johnshire,,,0
148.22.127.170,NG,Malta,Zboncakborough,-37.6855644316,-136.8540455497,2869001239
44.159.239.112,PW,Luxembourg,Rennerburgh,62.2862227648,-88.3759430973,9580475670
37.175.161.46,GT,Trinidad and Tobago,Lake Natalie,16.7544780808,143.7608223974,8381039009
2.79.95.231,HK,Malta,Meredithborough,-40.3041753252,96.3574962164,1062789132
155.12.224.82,ES,Saint Lucia,Lehnerton,-6.3727700327,124.1569167044,7740701169
36.249.156.92,TG,Japan,Port Miguelport,-88.7474243283,-152.3900331098,1754648930
126.220.195.119,AF,Trinidad and Tobago,Baumbachton,-12.4749101457,-141.4550064783,1323657699
131.81.10.128,IN,Mauritania,Lake Jayde,39.2189618706,110.9877122987,3279882352
85.240.110.211,BG,Guernsey,O'Harachester,35.3123848408,-138.5474863938,2873092161
30.203.63.143,DM,Swaziland,South Haroldshire,-21.3663146732,-161.3390596173,2459413511
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
88.63.63.143,PY,Marshall Islands,Kassulketon,,,0
13.83.180.199,EU,Iceland,East Beatriceshire,latitude,longitude,0
192.237.245.226,FM,Costa Rica,New Melliehaven,82.7307275876,81.7398883003,1993729292
122.143.52.199,AI,Myanmar,Howehaven,-36.7237500605,-159.6570824916,7964115680
19.94.108.21,BL,Belize,Peterberg,79.9741115509,41.8615663042,9851520998
157.4.227.119,GA,Moldova,Ralphtown,27.4668060003,133.2881395711,4659299908
201.202.130.235,SJ,Rwanda,East Augustine,-67.3624824771,58.5098249252,5772046356
30.192.63.53,BQ,Guinea-Bissau,North Maddisonchester,54.0199589285,80.8692771142,4645548460
41.204.216.80,42,Yemen,Jordynburgh,59.1987013911,-125.8465065531,0
220.91.189.171,YT,French Guiana,Zemlakbury,-0.1523670172,133.8129587665,5665100015
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
177.41.144.144,HT,Sweden,Reynoldsberg,40.8420491357,94.6789889654,5426132154
147.186.242.93,UY,Cook Islands,Veronamouth,-2.0516961894,-77.055476306,6591164502
124.52.122.101,IT,Afghanistan,Port Gunnerview,63.0806257263,49.5311061834,3377626085
167.99.161.93,TT,Puerto Rico,Vidalburgh,12.7539156701,139.947228571,6411775059
98.74.225.61,JE,Swaziland,Port Jermaineport,57.5069239825,68.3836023492,1503316295
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
91.188.136.250,BM,Finland,Madilynchester,0.7538729706,-118.7252031474,6849640563
177.226.46.149,LI,Niger,East Zelmahaven,-46.1009101407,51.1347115077,8779288968
212.20.49.116,GL,Vanuatu,Enricoside,-71.6052000666,149.5350216453,9248636913
157.77.23.147,ID,Belize,Doylemouth,-77.2107902958,-145.4559674394,1232096626
197.237.189.22,LC,Spain,South Darius,-55.4077454256,66.3437184875,5506495064
156.168.214.201,HU,Samoa,Rolfsonfurt,-14.7223227917,109.8978912523,3207378863
185.143.153.92,DM,Moldova,Lake Sheila,37.9976506886,-114.8470435904,4802453409
153.148.80.139,HN,Burkina Faso,Pagacville,-23.2762943856,18.2702876969,3516413358
47.142.242.249,KZ,Somalia,Port Myrtice,65.700628649,119.3155802821,5469781414
not your IP address,YE,Malta,South Bonitafort,-81.8496470569,-147.1034989187,9270745499
153.243.162.79,LS,Bermuda,Nathanville,18.8293180876,19.7531387663,3472965801
188.178.36.193,TM,"Virgin Islands, British",South Milesfort,24.5191649348,-137.2816646444,3570190831
101.186.137.236,BR,Greece,South Adelbert,7.5799909719,-24.1485056498,8594443332
35.88.92.152,GD,Pakistan,New Jazmyn,-63.6357613797,-147.44859405,9498940204
144.124.5.57,AZ,Christmas Island,South Kylabury,-64.8438621695,-136.985759714,2127134060
169.44.14.32,AT,Bahamas,New Madeline,-31.3102638408,-162.8703892015,7926712120
191.233.203.240,CX,Turkey,Denaville,22.564151626,164.8815585672,1799520746
61.5.171.117,BT,Spain,East Brandiside,27.2598043484,-39.120191979,7654943241
71.234.76.200,EU,Namibia,Mayastad,latitude,longitude,0
112.26.228.73,MZ,Bouvet Island (Bouvetoya),Ulisesfort,14.6338281468,144.9880858281,5971877134
,CR,Fiji,,-69.1609817484,33.8680754804,0
165.202.186.25,CD,Czech Republic,Port Heather,77.3597681334,176.7651319321,1543790458
140.158.230.101,MH,Sierra Leone,East Annabell,34.0410894351,-6.5433200228,3994849065
138.107.252.151,LY,Vietnam,South Joannie,-79.9562710087,125.9912533961,6851108605
92.127.28.183,BD,Vietnam,Muellermouth,-45.9440337716,-40.0461505924,4757882853
20.229.190.69,JO,United States of America,South Vada,-23.8785430755,141.6354840338,2335684079
136.149.191.111,PH,Panama,West Juanitaberg,35.9376448837,105.0921930628,3542444274
38.51.57.62,PS,Libyan Arab Jamahiriya,Daniellaland,-82.3557088061,-5.4832852526,8702400699
182.26.64.247,SM,Saint Kitts and Nevis,West Jacklyn,22.3738592536,-135.5582559295,1862203189
34.48.20.125,CD,Dominica,Dietrichhaven,-41.7536178757,-126.1275506267,9126306966
88.95.55.157,IN,French Polynesia,Lake Christiana,-45.3268712256,-23.5403718113,1564747732
102.155.136.67,SA,Switzerland,Quinnville,-72.5204536761,112.311622716,2264964233
112.160.248.84,BG,Finland,South Raulport,80.1399488596,-65.6533095644,4013519796
136.158.40.150,ZW,Cameroon,East Henri,-55.3054192899,-30.3377032636,7915065619
190.25.36.102,KP,Jamaica,Selmerfort,-56.0672680275,116.0190975756,3395701418
80.103.118.85,IE,Iceland,Krisside,56.1797388705,18.7230460969,5015494220
93.57.205.125,PG,Costa Rica,East Yolandatown,-23.1928511698,127.6142316237,5307402919
not your IP address,PN,Saint Vincent and the Grenadines,Lake Marisaberg,-52.5475542792,49.66149534,2278055307
199.199.213.183,,,,0,0,4794173680
47.172.103.199,BY,Turkmenistan,North Abelardo,-33.7643302637,-167.451421866,5807731815
18.71.194.193,BQ,Denmark,New Lemuel,63.1381591263,35.9320663058,9772561849
136.94.91.33,BS,Palestinian Territory,Citlalliton,74.8447242714,-167.3216193959,8757721336
198.146.111.171,RS,Cameroon,Montanaland,1.858025679,-22.8279821336,1704109795
22.136.15.13,TO,Chile,Lake Dorris,67.4767994802,59.9250710066,2472816606
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
216.103.249.19,TD,South Africa,New Adellefort,69.3192446197,79.3161277696,9943343823
189.132.23.52,AQ,Panama,Joycechester,59.6914590811,157.3941436034,3766764671
217.225.233.77,AO,Ghana,West Frederiqueborough,38.6845719801,158.2377511269,8214155711
22.56.175.89,RE,Philippines,Effertzchester,-19.7651533906,-130.0809051456,7550339614
100.204.56.47,KN,Burundi,West Freemanbury,-51.588457118,148.1214787984,7740564865
192.12.62.214,IQ,Benin,New Raefort,-53.2512245639,142.0741267783,4365244255
58.137.152.50,MG,Azerbaijan,Lake Miller,54.2854744924,43.923154301,7886103603
41.183.246.136,GA,Zimbabwe,Port Natmouth,,,0
111.115.235.55,KN,Svalbard & Jan Mayen Islands,Omaribury,9.3997834211,179.4332395198,2469729883
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
174.154.209.166,OM,Brunei Darussalam,Aubreyborough,-18.8102417738,127.8388004194,6662249594
148.45.143.254,AS,Comoros,Port Johnsonborough,23.7467293584,-96.3827137193,4511999222
43.78.116.25,AU,Singapore,Junechester,-58.4517692868,168.7606255857,9968719076
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
208.176.25.127,KG,Mauritania,West Vivienne,39.1737880525,3.5984926005,8666725253
203.185.66.210,HT,Dominica,East Axel,65.145010317,141.5050917501,4583879276
74.99.228.234,GU,Sri Lanka,Bayerborough,,,0
133.145.76.143,SE,Grenada,North Kathrynberg,-3.3474174675,97.5017093336,3136755781
110.57.141.222,DK,Netherlands,Christineburgh,34.9970823817,175.9776117256,6770896258
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
137.147.235.186,TW,Turks and Caicos Islands,Beahanhaven,66.1181024275,20.8046289485,3350068075
122.224.196.8,BM,Antarctica (the territory South of 60 deg S),South Diego,23.4864069336,115.2835074257,5984913128
151.66.172.29,MW,Republic of Korea,Evaborough,0.8728116731,19.3544261798,5132881546
219.100.49.32,RO,Argentina,Port Emil,52.6500829319,135.4480824627,7202047075
48.163.123.241,WF,Iceland,Burnicestad,59.257338802,-53.5265861775,1163328650
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
138.31.59.77,42,Brunei Darussalam,East Anniemouth,13.1740334786,-29.1967060405,0
60.25.157.222,ET,Romania,Abagailmouth,-56.6821398842,11.2290949667,7562318713
122.53.98.11,PL,New Caledonia,Quitzonstad,43.3609466717,-58.2761897748,7034784589
82.30.196.42,MN,Ecuador,Jaydonport,-41.205065911,-7.7967902549,6869252018
59.16.62.9,AQ,Faroe Islands,Jordanefort,-16.4336377342,-126.3598050442,4265230553
39.219.234.191,FR,Bolivia,New Elroyside,-83.2900646286,-170.7206698825,7775735887
200.210.204.9,BW,Sao Tome and Principe,Bartonshire,-47.9549155585,-93.424312992,4187123014
70.147.125.212,SM,South Georgia and the South Sandwich Islands,Isabellefort,74.0785810715,145.2863069342,8347296852
27.63.235.66,BI,Norway,New Deangelo,-83.5930709477,-80.6212109943,7309035867
,JO,Mexico,,-59.8591009203,-18.9751645786,0
136.65.133.149,GG,Bermuda,South Kimberlyburgh,61.3956390645,-167.0890154323,9655573472
168.13.149.252,GG,Tunisia,South Sasha,-56.9131434756,-33.5045090152,2473223380
63.103.160.45,CL,Syrian Arab Republic,Toymouth,83.8359070592,66.2147157485,2725162326
not your IP address,NR,Botswana,Rathland,-32.8181224237,171.2173379849,8323009121
144.128.24.2,SG,Taiwan,Thielmouth,63.3157812527,-126.225076426,2355936960
19.199.34.202,SC,Palau,East Paulamouth,8.9946701798,-82.0285625612,9017286198
91.27.112.24,VU,Hong Kong,Kuvalistown,63.2008488343,158.5476016198,2748020628
17.68.146.254,TG,Palestinian Territory,Port Tracemouth,37.8425883959,154.3298813735,5039210854
not your IP address,KR,Jersey,Lake Ceciliaville,-46.6112726052,166.1349640978,3504152759
160.184.36.49,MP,India,East Jeffery,-85.6185623403,-132.268777078,1443967914
199.250.102.234,NL,"Virgin Islands, U.S.",Alfredamouth,59.9359706387,-159.7847502754,7094964150
not your IP address,DO,Andorra,Abernathytown,-28.460040826,77.845178762,5674186536
123.138.240.78,SZ,Zimbabwe,Jastside,-74.020048027,59.3094057341,3658410452
193.196.199.218,NA,Egypt,South Dane,-76.4092743951,123.3400283338,6464656957
129.164.152.194,DK,Rwanda,Raulfurt,10.8660403654,-142.761281256,2418880570
77.86.64.113,ET,Vanuatu,Port Astridburgh,-19.2809854929,104.4242970593,6579275711
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
122.26.115.70,EG,Andorra,South Toyland,-21.7606518571,-76.7949000018,9412899546
213.159.165.230,MK,Vanuatu,South Marcellusborough,,,0
192.136.53.91,UZ,Philippines,Koeppmouth,-5.2809914868,38.6587157972,5165122423
151.149.157.22,TZ,Swaziland,Lake Kaia,-3.6897605169,115.7660967542,2583030491
46.109.205.69,GF,Comoros,Jodieberg,86.9273930706,-178.4008095258,4992384099
172.193.45.49,JP,Bolivia,Inesfort,-75.810277456,151.8626871847,8254035763
154.154.92.254,GL,Mauritania,Lizaville,-24.5852721547,160.8570864492,3810543199
186.169.214.19,BG,Honduras,Connellyhaven,-64.4677582626,-146.6459007331,6534147578
60.119.122.226,PG,Algeria,Brittanyfurt,-29.5287927548,52.7622238494,3840750717
70.232.217.2,PL,Svalbard & Jan Mayen Islands,Windlerton,-55.600104845,-72.9238752721,2858441402
66.145.215.211,ET,Timor-Leste,North Reyes,-35.6278163362,27.5508955435,1220010030
not your IP address,PG,Republic of Korea,Port Leonard,-52.5301619551,-125.4222877655,5373114207
163.143.137.36,BQ,Central African Republic,Port Loisburgh,-69.9816839663,-54.5155783699,5038354196
155.123.200.21,LK,Chile,South Cristian,-86.2966692176,-55.9875506736,9321099047
173.18.68.106,AG,Palau,Port Angelaborough,65.6284722626,49.1770372512,8269212082
2.225.43.248,AI,Portugal,Schmittland,-26.1686882434,-19.2637211534,9995092604
134.69.50.98,FJ,Kyrgyz Republic,Anastasiafort,74.5217474408,-173.902020588,3471927551
115.194.57.88,42,Monaco,Armstrongville,53.9231889811,-100.1941129593,0
22.187.68.158,NP,Maldives,Jaststad,-84.2198458131,179.2253829667,9580468359
192.206.102.26,DM,Liechtenstein,Spinkamouth,-59.2242314156,95.3980253116,6404604084
105.185.152.12,NE,Bermuda,Ebertborough,26.2565963274,151.5218382272,4178490522
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
180.248.191.218,BE,Norway,Port Tiannamouth,-16.9640842525,-143.4119388307,7822541316
94.72.216.229,LU,Kyrgyz Republic,Arelyton,-86.7131027761,158.5997777818,5644114115
80.89.242.35,SJ,Czech Republic,New Joshport,8.4198840231,85.7993302366,8625002337
33.151.69.98,MZ,United States Minor Outlying Islands,North Tiaville,28.8032843324,-140.4931024081,3751830994
216.38.243.244,VI,Anguilla,West Simoneburgh,-39.7466863499,-133.1836732879,7287329566
36.142.164.225,BA,Saudi Arabia,Grantville,49.4032772381,123.3908681064,1393911889
52.191.21.134,DZ,Latvia,Bodebury,13.598535748,-62.3224499287,2050733220
not your IP address,CA,Lesotho,Halside,81.0784432857,-27.652024562,7781477022
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
116.60.152.35,GD,Turkey,Lake Cortezberg,0.6613379878,12.4300863831,5143559841
105.23.28.114,IM,Taiwan,South Augustus,64.969124938,132.7407323637,4785446815
51.125.201.102,TZ,Uganda,Jenniferfort,5.0343867567,134.8720478957,9852673772
197.197.183.136,AQ,Chile,Sagefort,,,0
132.243.59.221,NP,Cote d'Ivoire,Herzogfurt,-69.897063747,161.5261935267,4723079952
116.189.66.127,BI,Puerto Rico,Mauriciomouth,61.9708603602,-13.309095437,2028651128
109.117.214.128,AU,Andorra,Russellberg,-68.7167179274,140.2789471166,9061817071
63.38.253.35,YT,Malta,South Gloria,41.3712770193,75.3073920703,9412797197
174.194.231.172,PG,Djibouti,North Hermannmouth,51.8706448174,151.3590966886,3694257811
158.38.98.239,MV,Slovakia (Slovak Republic),Port Johathan,21.4262269672,4.6530095347,1389316816
49.69.93.253,SO,Malta,North Darrinview,-67.5978956549,-56.4328082675,2936955937
33.204.85.179,LB,Japan,South Zachery,-19.9714939297,154.7613053415,4555684987
97.152.133.116,NA,Hungary,Lake Carmelashire,24.8875636188,24.3224632592,1753993054
72.210.241.32,AI,Tokelau,East Imani,77.7045810201,53.7158559928,1175338130
149.121.208.50,TT,Botswana,Kaitlinport,31.9658866779,-168.1665275608,4190125378
138.236.76.180,GM,Timor-Leste,Port Lavadaview,-2.1660985055,79.8896989433,4455416593
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
216.175.79.101,TO,Bosnia and Herzegovina,Feestborough,77.1902873571,-93.3573805655,1804999119
187.70.10.8,ZW,Rwanda,North Bernhard,-19.1002027803,160.2452164961,1897045712
203.32.119.232,CR,Slovenia,North Monserratview,79.3632674633,-128.2413702211,4699962204
43.81.153.98,US,Seychelles,Rhodaport,-54.3281227742,60.4248266271,5332081407
35.205.14.96,SE,Bahamas,Goyetteside,-46.9676179875,-36.6757373586,9964278919
65.20.9.203,BS,Congo,Ritchiehaven,-70.7166768496,122.1194366594,8088635688
86.254.26.28,CK,South Georgia and the South Sandwich Islands,Wolffburgh,-78.0723125686,75.9857342196,5175022680
182.206.81.242,AQ,Egypt,Beerberg,-27.3603013787,-70.7662068732,8584340917
218.118.95.146,NC,Montenegro,Port Leilaniport,33.8166312906,-158.2874673927,3848848354
185.41.54.239,KM,Finland,Zemlakside,-45.5375288197,-158.5112316539,6143287555
46.208.4.247,ME,Belarus,Tryciachester,-43.6521815419,28.4345556138,2560361247
190.67.180.248,NL,Equatorial Guinea,South Aylin,-42.7328489866,-152.6158892654,2885285505
39.24.237.248,,,,0,0,1303257085
3.45.207.213,SK,Isle of Man,Welchberg,-45.8243786696,-5.7914168645,7203357283
48.134.226.205,UZ,Sao Tome and Principe,Lake Juniustown,-34.310745291,151.5560560428,3494660692
29.244.205.168,PT,Micronesia,East Keira,42.0269663036,-30.7752824373,5800832291
188.87.161.235,BZ,Mauritius,South Bert,-27.5492928563,151.6670314525,7777868142
153.189.67.69,,,,0,0,5952541316
177.228.191.168,KP,Chile,Port Bryanaberg,14.055303558,90.8569014904,7783755535
196.187.111.80,JO,French Guiana,Kochtown,26.2363536279,94.6988936119,6851504747
156.233.59.143,BA,Hong Kong,Cartwrighttown,,,0
155.109.206.207,BQ,New Caledonia,Starkberg,-58.5461432658,-179.4592387914,8380263796
70.162.107.206,BF,Canada,Goodwinport,12.1927472051,-53.1898831095,6478915154
54.254.133.65,KN,Zimbabwe,Dickensfort,-52.3612057236,70.7201477168,4552732307
30.67.24.106,KG,Slovakia (Slovak Republic),West Kade,7.241244783,81.7354571277,3185087000
,CW,Singapore,,-78.6426834337,-144.9426502401,0
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
76.9.187.126,IO,Morocco,West Gaetano,,,0
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
217.34.189.131,LR,Martinique,Corneliusside,-65.4466865917,13.3407699683,1293346539
91.159.149.226,GL,Mayotte,Larkinport,-51.5216522475,-103.208558983,6865698009
198.7.178.187,MZ,Belarus,Morarberg,-15.4961960939,-26.7888373384,2831993394
29.132.166.178,,,,0,0,6989295949
39.123.231.142,EU,United States of America,North Pedroland,latitude,longitude,0
27.189.103.86,CG,Malta,North Bernie,-47.2760135427,-158.1859096601,8277769407
186.40.2.131,LV,Sierra Leone,South Lincoln,-83.0163268779,-71.4717354205,4883886338
221.130.52.156,SC,Nepal,Judyberg,-29.485877035,95.6094498994,6212158118
85.2.27.136,KY,Israel,Rodriguezland,-59.913825112,-130.6345886353,7940743529
163.107.12.42,EU,Uganda,Lake Cecelia,latitude,longitude,0
146.227.201.81,SB,Palestinian Territory,Jeradfurt,87.3009368626,175.1957610177,4013186459
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
124.217.249.31,SY,Sao Tome and Principe,Port Ibrahim,11.6231245612,129.7992688114,1669321286
215.109.213.212,BB,Antigua and Barbuda,Lakinshire,9.599803502,-159.2276131205,1200307144
123.212.78.31,MD,Spain,West Gretaland,-11.9532304246,86.23398635,5541294163
45.207.34.252,SD,Greece,Port Alta,31.3559442238,-165.3673751412,1102842541
65.131.127.8,KN,Panama,Lake Mohammedfurt,62.8367219047,-36.2987816302,1968214802
55.134.45.84,AW,Serbia,North Kimstad,-10.5980555255,-95.0247598582,7073063793
80.219.12.190,,,,0,0,8099774914
66.159.79.176,SY,French Polynesia,Cummingsburgh,64.3790194585,77.8524076141,8523346731
181.224.98.204,BD,Israel,Alyciachester,-67.3876924563,-87.3882231194,4111494647
3.171.229.39,ML,Luxembourg,Lake Cedrick,7.1585090565,-39.0888342114,8471450038
223.5.113.177,SG,Canada,Janietown,89.5609815664,5.2621451408,1192302633
204.73.19.95,RW,Cameroon,Armstrongland,18.2435504562,-27.5362492813,1736974505
91.141.214.205,AT,Belarus,North Lonnyview,29.4993438899,102.8409003331,8057927494
147.94.186.78,SZ,Australia,New Mekhi,5.1742670278,-114.3584697001,9818821708
65.60.122.52,PY,Eritrea,Barrowsport,-84.8973824001,-11.3138531525,7282279508
